Center,Center_Code,Center_Name_x,Citizenship,Payment_Type,Is_Aggregate,Donor_Type,Transplant_Count,Payment_Category,Center_Name_y,City,Region,Urban
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Medicare Unspecified,False,Deceased Donor,232,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Medicare & Choice,False,Living Donor,23,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,72,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Medicare Unspecified,False,Living Donor,63,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,All Primary Payers,False,Deceased Donor,1223,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,US/State Govt Agency,False,Deceased Donor,16,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,All Primary Payers,False,Living Donor,647,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,US/State Govt Agency,False,Living Donor,2,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Other government,False,Deceased Donor,5,Other_Government,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Private insurance,False,Deceased Donor,379,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Private insurance,False,Living Donor,335,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Self,False,Deceased Donor,9,Self_Pay_Uninsured,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Self,False,Living Donor,4,Self_Pay_Uninsured,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Unknown,False,Deceased Donor,265,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Unknown,False,Living Donor,104,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Department of VA,False,Deceased Donor,1,VA,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,All,Public insurance - Department of VA,False,Living Donor,2,VA,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Not_For_TX,All Primary Payers,False,Living Donor,1,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Not_For_TX,Private insurance,False,Living Donor,1,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Resident,Public insurance - Medicaid,False,Deceased Donor,2,Medicaid,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Resident,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,1,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Resident,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,1,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Resident,All Primary Payers,False,Deceased Donor,3,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Citizen_Resident,All Primary Payers,False,Living Donor,1,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Resident_Alien,Public insurance - Medicaid,False,Deceased Donor,2,Medicaid,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Resident_Alien,All Primary Payers,False,Deceased Donor,3,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Non_Resident_Alien,Private insurance,False,Deceased Donor,1,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Not_Reported,Public insurance - Medicaid,False,Deceased Donor,1,Medicaid,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Not_Reported,Public insurance - Medicare Unspecified,False,Deceased Donor,1,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Not_Reported,Public insurance - Medicare Unspecified,False,Living Donor,1,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Not_Reported,All Primary Payers,False,Deceased Donor,2,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Not_Reported,All Primary Payers,False,Living Donor,2,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Not_Reported,Unknown,False,Living Donor,1,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Public insurance - Medicaid,False,Deceased Donor,8,Medicaid,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,3,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Public insurance - Medicare Unspecified,False,Deceased Donor,1,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,1,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,All Primary Payers,False,Deceased Donor,16,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,All Primary Payers,False,Living Donor,3,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Private insurance,False,Deceased Donor,2,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Private insurance,False,Living Donor,2,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Resident_Alien,Unknown,False,Deceased Donor,2,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - CHIP (Children's Health Insurance Program),False,Deceased Donor,2,CHIP,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicaid,False,Deceased Donor,66,Medicaid,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicaid,False,Living Donor,42,Medicaid,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicare & Choice,False,Deceased Donor,33,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,198,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicare Unspecified,False,Deceased Donor,230,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicare & Choice,False,Living Donor,23,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,70,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Medicare Unspecified,False,Living Donor,62,Medicare,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,All Primary Payers,False,Deceased Donor,1192,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,US/State Govt Agency,False,Deceased Donor,16,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,All Primary Payers,False,Living Donor,639,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,US/State Govt Agency,False,Living Donor,2,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Other government,False,Deceased Donor,5,Other_Government,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Private insurance,False,Deceased Donor,376,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Private insurance,False,Living Donor,332,Private_Insurance,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Self,False,Deceased Donor,9,Self_Pay_Uninsured,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Self,False,Living Donor,4,Self_Pay_Uninsured,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Unknown,False,Deceased Donor,256,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Unknown,False,Living Donor,102,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Department of VA,False,Deceased Donor,1,VA,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,US_Citizen,Public insurance - Department of VA,False,Living Donor,2,VA,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Unknown,All Primary Payers,False,Deceased Donor,7,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Unknown,All Primary Payers,False,Living Donor,1,Other,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Unknown,Unknown,False,Deceased Donor,7,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHE-TX1 Penn State Milton S Hershey Medical Center,PAHE-TX1,Penn State Milton S Hershey Medical Center,Unknown,Unknown,False,Living Donor,1,Unknown,Penn State Milton S Hershey Medical Center,Hershey,Central,False
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,PAHH-TX1,Pinnacle Health System at Harrisburg Hospital,All,Public insurance - Medicaid,False,Deceased Donor,36,Medicaid,Pinnacle Health System at Harrisburg Hospital,Harrisburg,Central,False
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,PAHH-TX1,Pinnacle Health System at Harrisburg Hospital,All,Public insurance - Medicaid,False,Living Donor,23,Medicaid,Pinnacle Health System at Harrisburg Hospital,Harrisburg,Central,False
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,PAHH-TX1,Pinnacle Health System at Harrisburg Hospital,All,Public insurance - Medicare & Choice,False,Deceased Donor,76,Medicare,Pinnacle Health System at Harrisburg Hospital,Harrisburg,Central,False
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,PAHH-TX1,Pinnacle Health System at Harrisburg Hospital,All,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,417,Medicare,Pinnacle Health System at Harrisburg Hospital,Harrisburg,Central,False
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,PAHH-TX1,Pinnacle Health System at Harrisburg Hospital,All,Public insurance - Medicare Unspecified,False,Deceased Donor,78,Medicare,Pinnacle Health System at Harrisburg Hospital,Harrisburg,Central,False
